"BBRefName","BBRefLink","BBRefID","BBRefBirthDate"
"Ronald Murray","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/m/murraro01.html","murraro01",1979-07-29
"Tracy Murray","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/m/murratr01.html","murratr01",1971-07-25
"Toure' Murry","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/m/murryto01.html","murryto01",1989-11-08
"Džanan Musa","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/m/musadz01.html","musadz01",1999-05-08
"Mike Muscala","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/m/muscami01.html","muscami01",1991-07-01
"Jerrod Mustaf","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/m/mustaje01.html","mustaje01",1969-10-28
"Dikembe Mutombo","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/m/mutomdi01.html","mutomdi01",1966-06-25
"Martin Müürsepp","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/m/muursma01.html","muursma01",1974-09-26
"Pete Myers","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/m/myerspe01.html","myerspe01",1963-09-15
"Sviatoslav Mykhailiuk","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/m/mykhasv01.html","mykhasv01",1997-06-10
"Boštjan Nachbar","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nachbbo01.html","nachbbo01",1980-07-03
"Abdel Nader","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/naderab01.html","naderab01",1993-09-25
"Lee Nailon","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nailole01.html","nailole01",1975-02-22
"Eduardo Nájera","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/najered01.html","najered01",1976-07-11
"Larry Nance","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nancela01.html","nancela01",1959-02-12
"Larry Nance Jr.","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nancela02.html","nancela02",1993-01-01
"Shabazz Napier","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/napiesh01.html","napiesh01",1991-07-14
"Steve Nash","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nashst01.html","nashst01",1974-02-07
"Howard Nathan","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nathaho01.html","nathaho01",1972-01-21
"Calvin Natt","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nattca01.html","nattca01",1957-01-08
"Juan Carlos Navarro","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/navarju01.html","navarju01",1980-06-13
"Hamady N'Diaye","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/ndiayha01.html","ndiayha01",1987-01-12
"Makhtar N'Diaye","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/ndiayma01.html","ndiayma01",1973-12-12
"Mamadou N'Diaye","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/ndiayma02.html","ndiayma02",1975-06-16
"Boniface N'Dong","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/ndongbo01.html","ndongbo01",1977-03-09
"Maurice Ndour","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/ndourma01.html","ndourma01",1992-06-18
"Craig Neal","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nealcr01.html","nealcr01",1964-02-16
"Gary Neal","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nealga01.html","nealga01",1984-10-03
"Ed Nealy","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nealyed01.html","nealyed01",1960-02-19
"Nemanja Nedović","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nedovne01.html","nedovne01",1991-06-16
"DeMarcus Nelson","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nelsode01.html","nelsode01",1985-11-02
"Jameer Nelson","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nelsoja01.html","nelsoja01",1982-02-09
"Ruben Nembhard","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nembhru01.html","nembhru01",1972-02-20
"Tyrone Nesby","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nesbyty01.html","nesbyty01",1976-01-31
"Aaron Nesmith","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nesmiaa01.html","nesmiaa01",1999-10-16
"Rasho Nesterović","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nestera01.html","nestera01",1976-05-30
"Raul Neto","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/netora01.html","netora01",1992-05-19
"Chuck Nevitt","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nevitch01.html","nevitch01",1959-06-13
"Melvin Newbern","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/newbeme01.html","newbeme01",1967-06-11
"Ivano Newbill","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/newbiiv01.html","newbiiv01",1970-12-12
"Ira Newble","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/newblir01.html","newblir01",1975-01-20
"Johnny Newman","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/newmajo01.html","newmajo01",1963-11-28
"Malik Newman","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/newmama01.html","newmama01",1997-02-21
"Georges Niang","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/niangge01.html","niangge01",1993-06-17
"Andrew Nicholson","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nichoan01.html","nichoan01",1989-12-08
"Demetris Nichols","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nichode01.html","nichode01",1984-09-04
"Gaylon Nickerson","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nickega01.html","nickega01",1969-02-05
"Kurt Nimphius","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nimphku01.html","nimphku01",1958-03-13
"Dyron Nix","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nixdy01.html","nixdy01",1967-02-11
"Zeke Nnaji","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nnajize01.html","nnajize01",2001-01-09
"Joakim Noah","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/noahjo01.html","noahjo01",1985-02-25
"Andrés Nocioni","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nocioan01.html","nocioan01",1979-11-30
"David Noel","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/noelda01.html","noelda01",1984-02-27
"Nerlens Noel","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/noelne01.html","noelne01",1994-04-10
"Lucas Nogueira","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/noguelu01.html","noguelu01",1992-07-26
"Jeff Nordgaard","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nordgje01.html","nordgje01",1973-02-23
"Ken Norman","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/normake01.html","normake01",1964-09-05
"Moochie Norris","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/norrimo01.html","norrimo01",1973-07-27
"Zach Norvell","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/norveza01.html","norveza01",1997-12-09
"Steve Novak","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/novakst01.html","novakst01",1983-06-13
"Jaylen Nowell","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nowelja01.html","nowelja01",1999-07-09
"Dirk Nowitzki","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nowitdi01.html","nowitdi01",1978-06-19
"Frank Ntilikina","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/ntilila01.html","ntilila01",1998-07-28
"James Nunnally","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nunnaja01.html","nunnaja01",1990-07-14
"Kendrick Nunn","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nunnke01.html","nunnke01",1995-08-03
"Jusuf Nurkić","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nurkiju01.html","nurkiju01",1994-08-23
"David Nwaba","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nwabada01.html","nwabada01",1993-01-14
"Jordan Nwora","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nworajo01.html","nworajo01",1998-09-09
"Julius Nwosu","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/n/nwosuju01.html","nwosuju01",1971-05-01
"Charles Oakley","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/oaklech01.html","oaklech01",1963-12-18
"Charles O'Bannon","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/obannch01.html","obannch01",1975-02-22
"Ed O'Bannon","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/obanned01.html","obanned01",1972-08-14
"Fabricio Oberto","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/obertfa01.html","obertfa01",1975-03-21
"J.J. O'Brien","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/obriejj01.html","obriejj01",1992-04-08
"Johnny O'Bryant","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/obryajo01.html","obryajo01",1993-06-01
"Patrick O'Bryant","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/obryapa01.html","obryapa01",1986-06-20
"Daniel Ochefu","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/ochefda01.html","ochefda01",1993-12-15
"Greg Oden","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/odengr01.html","odengr01",1988-01-22
"Lamar Odom","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/odomla01.html","odomla01",1979-11-06
"Alan Ogg","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/oggal01.html","oggal01",1967-07-05
"Tim Ohlbrecht","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/ohlbrti01.html","ohlbrti01",1988-08-30
"Semi Ojeleye","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/ojelese01.html","ojelese01",1994-12-05
"Emeka Okafor","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/okafoem01.html","okafoem01",1982-09-28
"Jahlil Okafor","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/okafoja01.html","okafoja01",1995-12-15
"Chuma Okeke","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/okekech01.html","okekech01",1998-08-18
"Elie Okobo","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/okoboel01.html","okoboel01",1997-10-23
"Josh Okogie","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/okogijo01.html","okogijo01",1998-09-01
"Onyeka Okongwu","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/okongon01.html","okongon01",2000-12-11
"Isaac Okoro","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/okorois01.html","okorois01",2001-01-26
"KZ Okpala","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/okpalkz01.html","okpalkz01",1999-04-28
"Mehmet Okur","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/okurme01.html","okurme01",1979-05-26
"Victor Oladipo","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/oladivi01.html","oladivi01",1992-05-04
"Hakeem Olajuwon","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/olajuha01.html","olajuha01",1963-01-21
"Jawann Oldham","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/oldhaja01.html","oldhaja01",1957-07-04
"Brian Oliver","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/olivebr01.html","olivebr01",1968-06-01
"Cameron Oliver","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/o/oliveca01.html","oliveca01",1996-07-11
